"activity" "subject" "avg_tBodyAcc_mean" "avg_tBodyAcc_std" "avg_tGravityAcc_mean" "avg_tGravityAcc_std" "avg_tBodyAccJerk_mean" "avg_tBodyAccJerk_std" "avg_tBodyGyro_mean" "avg_tBodyGyro_std" "avg_tBodyGyroJerk_mean" "avg_tBodyGyroJerk_std" "avg_tBodyAccMag_mean" "avg_tBodyAccMag_std" "avg_tGravityAccMag_mean" "avg_tGravityAccMag_std" "avg_tBodyAccJerkMag_mean" "avg_tBodyAccJerkMag_std" "avg_tBodyGyroMag_mean" "avg_tBodyGyroMag_std" "avg_tBodyGyroJerkMag_mean" "avg_tBodyGyroJerkMag_std" "avg_fBodyAcc_mean" "avg_fBodyAcc_std" "avg_fBodyAccJerk_mean" "avg_fBodyAccJerk_std" "avg_fBodyGyro_mean" "avg_fBodyGyro_std" "avg_fBodyAccMag_mean" "avg_fBodyAccMag_std" "avg_fBodyBodyAccJerkMag_mean" "avg_fBodyBodyAccJerkMag_std" "avg_fBodyBodyGyroMag_mean" "avg_fBodyBodyGyroMag_std" "avg_fBodyBodyGyroJerkMag_mean" "avg_fBodyBodyGyroJerkMag_std"
"SITTING" 12 -0.106307228960784 -0.939661889019608 0.0885640696078431 -0.956208629607843 -0.0020457599227451 -0.97911346627451 0.0728462158235294 -0.951552533137255 -0.0515634091411765 -0.977138953921569 -0.952176621372549 -0.947517100196078 -0.952176621372549 -0.947517100196078 -0.974734489803922 -0.972745892745098 -0.941907240784314 -0.946769241568627 -0.980392337647059 -0.978260535882353 -0.954626628823529 -0.935916958235294 -0.975551564117647 -0.981408871764706 -0.955718183921569 -0.954769877647059 -0.955944253137255 -0.950647188823529 -0.971715268627451 -0.972951443333333 -0.958511866666667 -0.948460978823529 -0.97848445372549 -0.979256387058824
"SITTING" 13 -0.0972465110836735 -0.938641215510204 0.0757773858163265 -0.930979556938776 -0.0232397245106122 -0.987612090204082 0.0823432026610204 -0.966896414285714 -0.0466121595938776 -0.989861382040816 -0.957690563673469 -0.937935738571429 -0.957690563673469 -0.937935738571429 -0.989497838979592 -0.988813098163265 -0.951142644081633 -0.963940591428571 -0.992604304489796 -0.991414934897959 -0.956183063510204 -0.934189007346939 -0.985261204693878 -0.988612100204082 -0.968384415510204 -0.969451754693878 -0.956901559653061 -0.938529931020408 -0.988348535306122 -0.988332303469388 -0.973258277755102 -0.96426809755102 -0.991723741632653 -0.991219445918367
"SITTING" 14 -0.100401490425926 -0.922774835740741 -0.0945970534814815 -0.938415738148148 -0.0105744513096296 -0.976133383518519 0.0928523607037037 -0.952904383518518 -0.0520121608148148 -0.982819138888889 -0.944197943703704 -0.92549582962963 -0.944197943703704 -0.92549582962963 -0.976521006111111 -0.973343388888889 -0.942756369259259 -0.947081158333333 -0.988317606666667 -0.986963989814815 -0.944126078888889 -0.917678155296296 -0.97275196962963 -0.978180020925926 -0.957020858888889 -0.956028807962963 -0.940589853333333 -0.929193937222222 -0.972985342962963 -0.972959409444444 -0.963320540555556 -0.946517963703704 -0.987324239259259 -0.987065177777778
"SITTING" 15 -0.11366125320339 -0.949338025084746 0.00281565980440678 -0.952973658983051 -0.00237207545345763 -0.987011024745763 0.0951978083898305 -0.963765802881356 -0.0524148341983051 -0.987937202542373 -0.958669836271186 -0.93797790559322 -0.958669836271186 -0.93797790559322 -0.986107839152542 -0.984639018474576 -0.957331628305085 -0.963475074915254 -0.992188893898305 -0.989720049491525 -0.963227004915254 -0.945704713050847 -0.984908418474576 -0.987694113559322 -0.966731518305085 -0.966228648305085 -0.949752001322034 -0.941195938135593 -0.984689437118644 -0.983276251694915 -0.973762179830509 -0.963378228474576 -0.990180959322034 -0.989503941694915
"SITTING" 16 -0.0891404038405797 -0.939672247101449 0.0892682200463768 -0.945813561478261 -0.0115030575052174 -0.983487212898551 0.0795736310463768 -0.960287831304348 -0.0588371273536232 -0.988364321449275 -0.961879680724638 -0.941051236086957 -0.961879680724638 -0.941051236086957 -0.987472699130435 -0.983615334057971 -0.946417382463768 -0.937942404637681 -0.992444606231884 -0.988261252608696 -0.959552230434783 -0.934652146521739 -0.981178036811594 -0.984362469130435 -0.960058264057971 -0.964270052318841 -0.958335480724638 -0.942588250115942 -0.983968635942029 -0.982190554782609 -0.954060994347826 -0.938863215072464 -0.989363136376812 -0.987506348985507
"SITTING" 17 -0.11362408509375 -0.96572919578125 -0.135803881679687 -0.9566106440625 -0.0015544841534375 -0.990529261875 0.0860053803375 -0.9797052259375 -0.051090324421875 -0.9938412575 -0.97274734640625 -0.96506519109375 -0.97274734640625 -0.96506519109375 -0.99281471515625 -0.99144649921875 -0.967177744375 -0.97541025484375 -0.996334795 -0.994446755625 -0.97484160453125 -0.96292107328125 -0.9888280653125 -0.99081824828125 -0.98161709828125 -0.9809696453125 -0.973626755 -0.9653996796875 -0.99142725046875 -0.99031962640625 -0.98336929234375 -0.97471085296875 -0.995204564375 -0.99362452375
"SITTING" 18 -0.111904775824561 -0.977572717017544 0.161877417894737 -0.978340183157895 0.00278757042058246 -0.990153121754386 0.0848140511754386 -0.981525495438596 -0.0523030404789474 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561404 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.982996441403509 -0.975722121403509 -0.988689671578947 -0.990141676315789 -0.983027386491228 -0.98279727631579 -0.984781467192982 -0.982226151578947 -0.990407075964912 -0.991044297894737 -0.986535242105263 -0.981252632807018 -0.99480818754386 -0.994967621754386
"SITTING" 19 -0.10870765430137 -0.951929615068493 0.489126594657534 -0.960394960821918 0.00173106800213699 -0.986704740273973 0.0968980718168493 -0.96559497630137 -0.0590801684246575 -0.98531069 -0.962074065616438 -0.951755657260274 -0.962074065616438 -0.951755657260274 -0.986423976027397 -0.984205184931507 -0.942229043835616 -0.950491807945205 -0.989450316575342 -0.985831284657534 -0.96633509109589 -0.947514931780822 -0.98398048 -0.988151915753425 -0.968235777945205 -0.967869249178082 -0.962632577945206 -0.952802277671233 -0.983751646712329 -0.983687272739726 -0.964238768493151 -0.950484417260274 -0.986727418493151 -0.985416444657534
"SITTING" 20 -0.108369634515152 -0.929106396818182 0.151679135228788 -0.935854966151515 0.00160134859924242 -0.976522488787879 0.0642882138333333 -0.945771803484848 -0.0465835149090909 -0.979742084090909 -0.952738043030303 -0.937764028181818 -0.952738043030303 -0.937764028181818 -0.978774578333333 -0.972537871515151 -0.939574435606061 -0.941069909848485 -0.983010276060606 -0.97507615 -0.947597457121212 -0.924947175454545 -0.973211461363636 -0.978458923030303 -0.950963363939394 -0.949176822121212 -0.946913451666667 -0.942151231515152 -0.971730462575758 -0.972597744242424 -0.953399068181818 -0.943725755909091 -0.976108353787879 -0.975226588333333
"SITTING" 21 -0.112057887741176 -0.959567861764706 -0.0567766060705882 -0.965426493882353 -0.000175352166235294 -0.985823622941176 0.0831326042823529 -0.976972658588235 -0.0526409877294118 -0.987954515294118 -0.974734999411765 -0.971994251294118 -0.974734999411765 -0.971994251294118 -0.985947225176471 -0.986520865058824 -0.964971113764706 -0.971225061647059 -0.990307349882353 -0.990302232705882 -0.970859342941176 -0.956412505058824 -0.983434322941176 -0.986845672352941 -0.976839728941176 -0.979130678470588 -0.974829227058824 -0.974447593176471 -0.985342358705882 -0.986991549529412 -0.977839702352941 -0.972027251294118 -0.990014272588235 -0.991062204823529
"SITTING" 22 -0.105827369516129 -0.917564853870968 0.315551492322581 -0.927950649854839 -0.0126852481958065 -0.978928356290323 0.0804426775241936 -0.946501417741936 -0.0517193986693548 -0.97954410516129 -0.942167353870968 -0.924336184035484 -0.942167353870968 -0.924336184035484 -0.979303714032258 -0.968576776774194 -0.942077432741935 -0.933268487096774 -0.98547603483871 -0.976503766290323 -0.946635312419355 -0.909344305645161 -0.975330718709677 -0.981272224354839 -0.948367052258065 -0.951045695483871 -0.943078237096774 -0.926798029822581 -0.968908297096774 -0.967026275967742 -0.951952767258065 -0.93356300983871 -0.977775448387097 -0.976318114516129
"SITTING" 23 -0.103808679294118 -0.905584390323529 0.0630111556279412 -0.923953600294118 -0.00148823351367647 -0.975978995 0.0645673209117647 -0.9597186325 -0.0485561086867647 -0.988130142058824 -0.944080772941176 -0.924963263235294 -0.944080772941176 -0.924963263235294 -0.982375503382353 -0.973668776323529 -0.936593426911765 -0.937006097352941 -0.986514066029412 -0.979226997941177 -0.942031166764706 -0.896125263911765 -0.972656226029412 -0.977936447205882 -0.965428833529412 -0.961914054264706 -0.945837830147059 -0.927090118382353 -0.974121466764706 -0.972117016617647 -0.952293277205882 -0.938680776617647 -0.980707211470588 -0.978499038088235
"SITTING" 24 -0.103041061426471 -0.957056111470588 0.109559621020588 -0.963406795735294 -0.00113300171426471 -0.984662946764706 0.0800440230882353 -0.971277654117647 -0.051596655125 -0.989850160294118 -0.968979156470588 -0.963779683235294 -0.968979156470588 -0.963779683235294 -0.985555822352941 -0.985418456176471 -0.964633252352941 -0.969257162647059 -0.991306424705882 -0.990724530735294 -0.966991781176471 -0.954402697794118 -0.981971300147059 -0.986008449264706 -0.974686891029412 -0.972851787647059 -0.968905031470588 -0.965852262058824 -0.984469962941177 -0.98561372 -0.977973720735294 -0.969105899117647 -0.990854751176471 -0.990933058235294
"SITTING" 25 -0.109160440476923 -0.965139552153846 0.167140956385077 -0.969459982461538 0.00210760835861538 -0.988433153384615 0.0852783892769231 -0.972637558615385 -0.0495595643230769 -0.991491387846154 -0.970409337076923 -0.960003414461538 -0.970409337076923 -0.960003414461538 -0.989545142461538 -0.988311804923077 -0.966568718615385 -0.970639125692308 -0.99286465 -0.991766403076923 -0.974776131230769 -0.962090614615385 -0.986326396461538 -0.989156105538462 -0.975805890153846 -0.974172870615385 -0.967017992615385 -0.961997268307692 -0.987941825538462 -0.987618801076923 -0.979350913692308 -0.970321897230769 -0.991781701692308 -0.992019559538462
"SITTING" 26 -0.0974448692333333 -0.950004414102564 0.314387627435897 -0.944580863846154 -0.00780237981320513 -0.99000871051282 0.0711109471666667 -0.966441338076923 -0.0487627204433077 -0.991929788974359 -0.953079994102564 -0.933602783410256 -0.953079994102564 -0.933602783410256 -0.990898435769231 -0.989986111666667 -0.954052945897436 -0.964742022307692 -0.994466446282051 -0.994033207051282 -0.967519149358974 -0.94478134025641 -0.987989982948718 -0.990693114358974 -0.970423693717949 -0.968266666923077 -0.952411043717949 -0.934587699141026 -0.989481942820513 -0.989521272820513 -0.97646387 -0.963650652307692 -0.993985447564103 -0.99420976974359
"SITTING" 27 -0.105521912588571 -0.965858735142857 0.276417431042857 -0.967268066 -0.00611285425957143 -0.988904001571429 0.0833752812157143 -0.975713310142857 -0.0503883556285714 -0.991766787571429 -0.979481668857143 -0.969526674714286 -0.979481668857143 -0.969526674714286 -0.989467178285714 -0.989200539571429 -0.963565474 -0.970782132714286 -0.994034710714286 -0.992112829571429 -0.974665817 -0.963220672571429 -0.987087721142857 -0.989282516857143 -0.976848134285714 -0.977595519142857 -0.974766466714286 -0.970885296857143 -0.988773269428571 -0.988531651142857 -0.979482820857143 -0.970528266285714 -0.992390264285714 -0.991967776285714
"SITTING" 28 -0.111517939555556 -0.936667245694444 0.135402566816667 -0.956087679583333 0.000257854017638888 -0.976327426666667 0.087025401375 -0.9566328025 -0.0579015362166667 -0.971001691388889 -0.955789708611111 -0.947782703333333 -0.955789708611111 -0.947782703333333 -0.973274366805556 -0.970301646111111 -0.955175567083333 -0.951065984027778 -0.981213159305556 -0.978441918333333 -0.952226786666667 -0.9330454775 -0.972939551944444 -0.978327769444444 -0.954180279027778 -0.961561036111111 -0.953928124027778 -0.952281424444444 -0.969178686666667 -0.970823336388889 -0.960297525 -0.953534292638889 -0.979465868888889 -0.97839537
"SITTING" 29 -0.1104118192 -0.968063878166667 0.286256063666667 -0.966032045333333 0.003167700952 -0.990168733 0.0580495969166667 -0.971227991666667 -0.047000897695 -0.9928337675 -0.978017021833333 -0.9692903165 -0.978017021833333 -0.9692903165 -0.990719807666667 -0.990531729333333 -0.962377332166667 -0.971578024666667 -0.995392308166667 -0.994905344 -0.975623030833333 -0.965800974333333 -0.988470241 -0.990445861666667 -0.9739335945 -0.972912517166667 -0.973346531833333 -0.971218019833333 -0.990093703833333 -0.989822909333333 -0.980269425833333 -0.971011373 -0.995063049 -0.994742028
"SITTING" 30 -0.099515446133871 -0.950654041290323 0.34476602 -0.956635663064516 -0.00278161828080645 -0.988164381290323 0.0702002598387097 -0.955053200806452 -0.0488204595806452 -0.988124495645161 -0.957487221451613 -0.942901466612903 -0.957487221451613 -0.942901466612903 -0.987799055645161 -0.98605764 -0.955847323870968 -0.960641288225806 -0.993737388225806 -0.991280225 -0.966274090645161 -0.946203823387097 -0.985978315322581 -0.988971211935484 -0.961177109516129 -0.95730868516129 -0.959923388064516 -0.943543732580645 -0.985826330967742 -0.985294959032258 -0.973876282903226 -0.959513937258065 -0.991750682096774 -0.990946424516129
"STANDING" 1 -0.110601817735849 -0.979775876981132 0.0134905823226415 -0.976324063584906 -0.00368524954709434 -0.992251177358491 0.074800751 -0.980645626981132 -0.0489505466716981 -0.992108467169811 -0.984278207358491 -0.981942928867925 -0.984278207358491 -0.981942928867925 -0.992367790566038 -0.993096209433962 -0.976493792830189 -0.978690028679245 -0.994966790566038 -0.994733238679245 -0.985297098679245 -0.977937259622642 -0.990752166037736 -0.992349818113208 -0.980773122830189 -0.98234533 -0.985356361132075 -0.982313804716981 -0.99254247754717 -0.992536003396226 -0.984617623396226 -0.978466072075472 -0.994815376981132 -0.994671123207547
"STANDING" 2 -0.105908536055556 -0.949741851296296 0.129747161222222 -0.945927078703704 -0.00837158846722222 -0.982841446481482 0.0878351695481481 -0.964856701851852 -0.0546539479425926 -0.973610118333333 -0.965875181296296 -0.957874965 -0.965875181296296 -0.957874965 -0.980489077407407 -0.976675280185185 -0.963466341851852 -0.95394338037037 -0.983951904259259 -0.977204427777778 -0.962471195740741 -0.946433583518518 -0.979775152037037 -0.984599905185185 -0.960627696111111 -0.969754295740741 -0.964052166481482 -0.960519381481482 -0.977065295555556 -0.97516046 -0.961775904814815 -0.956788725740741 -0.977849827407407 -0.977754298148148
"STANDING" 3 -0.101621722633148 -0.911419015081967 0.024763106752459 -0.928161577377049 -0.00807177934114754 -0.973059634918033 0.0665262054098361 -0.91236408147541 -0.0416832156688525 -0.958293011803279 -0.925430819016393 -0.915143303606557 -0.925430819016393 -0.915143303606557 -0.959303840327869 -0.948770043278689 -0.892089349344262 -0.88212522147541 -0.962339339672131 -0.957679766885246 -0.939507735245902 -0.904801254590164 -0.969174903442623 -0.975595949508197 -0.916172537704918 -0.919743846065574 -0.926968932295082 -0.921836076557377 -0.948627467704918 -0.94820681442623 -0.913682362622951 -0.883439718032787 -0.960331717868852 -0.957121510491803
"STANDING" 4 -0.0961574905535714 -0.896880538392857 0.166893825946429 -0.899404775267857 -0.0211889890567857 -0.973054201071429 0.0755636430892857 -0.909995038571429 -0.0490753497867857 -0.957982019464286 -0.906478051785714 -0.890976683392857 -0.906478051785714 -0.890976683392857 -0.963370738392857 -0.958159482142857 -0.900982100535714 -0.885144317678571 -0.967614073928571 -0.964282784285714 -0.93164342125 -0.887554317678571 -0.968648411607143 -0.976229505535714 -0.915280955357143 -0.91665163125 -0.917614014821429 -0.895340042142857 -0.956139283571429 -0.96003249875 -0.914209165714286 -0.887194404285714 -0.964471139464286 -0.9664302175
"STANDING" 5 -0.102171095696429 -0.869327321785714 0.138638436607143 -0.914608495714286 -0.0122812220569643 -0.963832118928571 0.0690945763946429 -0.907471555714286 -0.0422221341625 -0.944755343035714 -0.906104701071429 -0.87977380125 -0.906104701071429 -0.87977380125 -0.956863566071429 -0.942962047678571 -0.900671630714286 -0.867041711785714 -0.958405900892857 -0.947970723571429 -0.915083799107143 -0.858231387857143 -0.958438726607143 -0.96807230125 -0.907190836607143 -0.91678935625 -0.9046413925 -0.886745170714286 -0.941825903035714 -0.943601960178571 -0.904543921607143 -0.868913993928571 -0.952286438035714 -0.946196462857143
"STANDING" 6 -0.112172831947368 -0.925692371929825 0.0139193473596491 -0.942795062280702 -0.00481712245438596 -0.967547241754386 0.0767394745964912 -0.947782155964912 -0.0506432189438596 -0.962758177192982 -0.945022876491228 -0.939310249649123 -0.945022876491228 -0.939310249649123 -0.967102436140351 -0.956099145964912 -0.939404744385965 -0.915891572982456 -0.963406222982456 -0.952536233859649 -0.942864017017544 -0.922067224210526 -0.963743518070175 -0.969895845789474 -0.943239602105263 -0.95445570245614 -0.945949804035088 -0.94456410754386 -0.955914005438597 -0.95538157877193 -0.926664297017544 -0.923108761578947 -0.955425138245614 -0.952088499473684
"STANDING" 7 -0.0997778303207547 -0.917064168490566 -0.0516573721320755 -0.939161014716981 -0.0108420294035849 -0.972060053207547 0.0851045000566038 -0.951630777358491 -0.0545390015471698 -0.978166790943396 -0.942724659245283 -0.933590156792453 -0.942724659245283 -0.933590156792453 -0.973381306226415 -0.968566356037736 -0.943425564528302 -0.918438958867924 -0.977377083018868 -0.97210793 -0.938550519811321 -0.912358813773585 -0.968229643018868 -0.974533710754717 -0.957165056226415 -0.954339406415094 -0.945611450377358 -0.93728796509434 -0.967417888301887 -0.969092161886792 -0.93870498490566 -0.919848139056604 -0.973671168679245 -0.971899418301887
"STANDING" 8 -0.106114996837037 -0.926065255185185 -0.0979392024814815 -0.918293913703704 0.00322153267648148 -0.982610899259259 0.063688907 -0.974118322407407 -0.0478483225666667 -0.989270900740741 -0.953762884074074 -0.937187185222222 -0.953762884074074 -0.937187185222222 -0.984920797777778 -0.979932239074074 -0.952848496851852 -0.95322478962963 -0.987580587777778 -0.982460332222222 -0.950362935555556 -0.919744963888889 -0.979477193333333 -0.984465744444444 -0.975512276666667 -0.975976456111111 -0.953746070740741 -0.938628186322222 -0.979745872037037 -0.979135440925926 -0.964564224074074 -0.954119826296296 -0.983709233333333 -0.981832336296296
"STANDING" 9 -0.0952747481333333 -0.919295805777778 0.00914769235555555 -0.932245295111111 -0.004700785502 -0.970584264666667 0.0992409332222222 -0.939889737333333 -0.0575743131488889 -0.969726483555556 -0.945167482444444 -0.936105010444444 -0.945167482444444 -0.936105010444444 -0.969524578888889 -0.963764177777778 -0.921030223111111 -0.908291403111111 -0.969824044222222 -0.965287050888889 -0.941686874222222 -0.913896832222222 -0.967129200444444 -0.972588748666667 -0.941510336 -0.944942811777778 -0.946330171777778 -0.940265546444444 -0.963242884 -0.963593159555556 -0.929769067777778 -0.910909659555556 -0.967491628 -0.964770799111111
"STANDING" 10 -0.107964083931818 -0.941271440454545 0.0346980210431818 -0.959579657727273 -0.00485841031477273 -0.9764306 0.103251560681818 -0.953681099545455 -0.0584162547045455 -0.969051030681818 -0.951988907954545 -0.937264537954545 -0.951988907954545 -0.937264537954545 -0.965163818409091 -0.952058214545455 -0.929787259772727 -0.920486810227273 -0.971637661590909 -0.964409410454545 -0.955272383863636 -0.938098683181818 -0.972241512272727 -0.979428729090909 -0.950915730909091 -0.958901257272727 -0.9401101675 -0.945048242954545 -0.951633690454545 -0.952105964545455 -0.937786743409091 -0.922961550454545 -0.965614081363636 -0.965055815454545
"STANDING" 11 -0.108686630425532 -0.986382712765957 0.127198423404255 -0.989433253617021 -0.00074591623212766 -0.990132989574468 0.0810588216170213 -0.980636664893617 -0.0524732752340426 -0.990663218510638 -0.984853836595745 -0.98030536893617 -0.984853836595745 -0.98030536893617 -0.989242377234043 -0.988853960638298 -0.979978011489362 -0.977071437446808 -0.993428183617021 -0.992579166595745 -0.987669785531915 -0.985958517446809 -0.988460788085106 -0.990378149574468 -0.980762968085106 -0.98230878106383 -0.982255413617021 -0.981503969574468 -0.988636595319149 -0.98802123106383 -0.982576519787234 -0.977437710851064 -0.992981019787234 -0.992277468510638
"STANDING" 12 -0.105526999754098 -0.920684800114754 -0.0395382767304918 -0.939534099016393 -0.00788131384131148 -0.975556976885246 0.074256819 -0.950364757540984 -0.0482863736885246 -0.973689389672131 -0.941459935081967 -0.935232945245902 -0.941459935081967 -0.935232945245902 -0.968790683278689 -0.962678857213115 -0.888101372786885 -0.852271618032787 -0.969289973606557 -0.961923171967213 -0.947178200163934 -0.914189183770492 -0.971122527868852 -0.978792832786885 -0.95260195295082 -0.954335764426229 -0.945217802786885 -0.939741929016393 -0.960859009508197 -0.964145595245902 -0.902356765573771 -0.850033171967213 -0.963059791967213 -0.962909739016393
"STANDING" 13 -0.112124137754386 -0.967538031754386 -0.0524856614035088 -0.976827157368421 -0.000704979340543859 -0.986926242631579 0.085471246877193 -0.973436596140351 -0.053926078122807 -0.985177042982456 -0.971564243157895 -0.968519673859649 -0.971564243157895 -0.968519673859649 -0.98680002754386 -0.981865616666667 -0.95782537245614 -0.944980198421053 -0.983637634912281 -0.976197659649123 -0.97756730122807 -0.964048080877193 -0.98460855877193 -0.987871530526316 -0.974394378070175 -0.97553326754386 -0.972393559473684 -0.970445378947368 -0.981977536491228 -0.980621262631579 -0.957488799473684 -0.946857485438596 -0.977197403859649 -0.976467330175439
"STANDING" 14 -0.103817701790667 -0.9222763115 -0.338174888666667 -0.940757718 -0.00720777760485 -0.970766734 0.07904758875 -0.946589134666667 -0.0509036177765 -0.974687865833333 -0.943456847333333 -0.936735577166667 -0.943456847333333 -0.936735577166667 -0.972965788166667 -0.970437182833333 -0.943530016833333 -0.931426203833333 -0.974873328 -0.966834217 -0.9424220265 -0.917781858666667 -0.966718434333333 -0.973594305166667 -0.950999877833333 -0.950162705166667 -0.949715059833333 -0.939799869833333 -0.970214125833333 -0.969677515666667 -0.944405563833333 -0.934815560833333 -0.969175636833333 -0.966019259166667
"STANDING" 15 -0.105910832679245 -0.951670257924528 0.0645975994528302 -0.958810153207547 -0.00658737093471698 -0.985301940754717 0.0761946738773585 -0.968167046415094 -0.052278397190566 -0.981293117924528 -0.961207616226415 -0.948600432641509 -0.961207616226415 -0.948600432641509 -0.981495125660377 -0.979994800566038 -0.946961381132076 -0.931286778679245 -0.984407077924528 -0.98143282754717 -0.965473514528302 -0.947905911320755 -0.982632302830189 -0.986654459433962 -0.96826485509434 -0.971282183584906 -0.960337344339623 -0.950204045849057 -0.979078785660377 -0.980184086603774 -0.956733900188679 -0.928838303773585 -0.983188091886792 -0.980329709433962
"STANDING" 16 -0.103657729076923 -0.953468961666667 -0.166737468166667 -0.959562830769231 -0.00476310557910256 -0.988073825641026 0.0867342708846154 -0.982357006410256 -0.0544335294410256 -0.992698522948718 -0.969948825128205 -0.95729449448718 -0.969948825128205 -0.95729449448718 -0.989205231794872 -0.986761550641026 -0.972528178205128 -0.964105768461539 -0.992848576025641 -0.990809427435897 -0.969999504230769 -0.948540267051282 -0.986091891538462 -0.98865796025641 -0.98363927 -0.983527402051282 -0.971082558076923 -0.957173571923077 -0.986502687948718 -0.985912716923077 -0.975448632179487 -0.963574736025641 -0.99117243 -0.990672800769231
"STANDING" 17 -0.111432145565 -0.970462679230769 -0.202687757012821 -0.969171762179487 -0.00403599594166667 -0.991217027307692 0.0880561869358974 -0.985538363333333 -0.0546331330897436 -0.992327099487179 -0.977635981410256 -0.975377309871795 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.978184576538462 -0.977680837435897 -0.993672973717949 -0.992372117307692 -0.980231575769231 -0.966999000897436 -0.989563633076923 -0.991450377692308 -0.985954978205128 -0.986725274871795 -0.980967748205128 -0.975504840641026 -0.990162798846154 -0.989472086666667 -0.984291131538461 -0.977263418717949 -0.992723939358974 -0.992177303589744
"STANDING" 18 -0.108453355945205 -0.961873909178082 -0.0485767106575342 -0.976044291369863 -0.00181640480191781 -0.988455249452055 0.0843190675616438 -0.972820402739726 -0.0532384453013699 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.975772813972603 -0.957216177945206 -0.986265653561644 -0.989275839041096 -0.974294413013699 -0.974822589589041 -0.976797646027397 -0.973264853561644 -0.984987073150685 -0.986277356712329 -0.972352593013699 -0.95911345739726 -0.988960668767123 -0.988407465205479
"STANDING" 19 -0.10904190460274 -0.952599653972603 0.130643717849315 -0.958862043972603 0.00129216333878082 -0.986142491917808 0.0710520180136986 -0.960734258356164 -0.0523769867072603 -0.983453911232877 -0.960505683561644 -0.962549342465753 -0.960505683561644 -0.962549342465753 -0.983068923561644 -0.979640838082192 -0.94174504109589 -0.937951031506849 -0.985801637671233 -0.983069427945205 -0.968543351780822 -0.947753961643836 -0.983463295479452 -0.987524587534247 -0.965100636164384 -0.963212791780822 -0.968910788767123 -0.964259110821918 -0.979135412739726 -0.979179149452055 -0.958578129589041 -0.936723548493151 -0.984536610136986 -0.982228582191781
"STANDING" 20 -0.100402759931507 -0.913142481643836 0.0708655286023288 -0.942437325616438 -0.00613681937487671 -0.958936310958904 0.0773671448739726 -0.907343324657534 -0.051815224739726 -0.948669854794521 -0.92240685739726 -0.910672094794521 -0.92240685739726 -0.910672094794521 -0.956624899041096 -0.938454372328767 -0.883675028630137 -0.843683410273973 -0.94793650109589 -0.926328788356164 -0.929985824794521 -0.910995860273973 -0.952741107945206 -0.963973097671233 -0.911409911643836 -0.914872014383562 -0.921225595205479 -0.918651880273973 -0.940007897123288 -0.936025033013699 -0.879437674794521 -0.849127347123288 -0.929600007123288 -0.927225720410959
"STANDING" 21 -0.110417855808989 -0.946123407078652 -0.207685689775281 -0.958590002247191 -0.00332093673865168 -0.977915677191011 0.0864863265393258 -0.959327022022472 -0.0538211740234831 -0.975427259325843 -0.958774298089888 -0.956919898202247 -0.958774298089888 -0.956919898202247 -0.974765161910112 -0.97160651494382 -0.949837151797753 -0.945614401797753 -0.976857084157303 -0.976153687752809 -0.960274142134831 -0.942458908314607 -0.974780645393258 -0.979723339662921 -0.959432562359551 -0.963124572134831 -0.962291334157303 -0.960041844382022 -0.970634296404494 -0.97192611741573 -0.956723022359551 -0.947763172921348 -0.976126760674157 -0.977706619550562
"STANDING" 22 -0.104967423820635 -0.942201655238095 0.0323824977714286 -0.958890201587302 -0.00626291653857143 -0.981478064920635 0.0733466563174603 -0.96058251031746 -0.0513179245555556 -0.979753572380952 -0.954807661269841 -0.939866315079365 -0.954807661269841 -0.939866315079365 -0.975876006507936 -0.958825095396825 -0.931624303968254 -0.900776555555556 -0.978603529206349 -0.966086148412698 -0.957101794126984 -0.938409884920635 -0.977567430952381 -0.984305238253968 -0.962327765238095 -0.963652778888889 -0.949044483015873 -0.943739135238095 -0.959743877936508 -0.95665395968254 -0.932065270793651 -0.900222411269841 -0.968377798253968 -0.965344726666667
"STANDING" 23 -0.1105970177575 -0.929409745147059 -0.223631180906765 -0.947199734411765 -0.00529260911370588 -0.973595215441176 0.0816888999117647 -0.962389689411765 -0.0548226277867647 -0.984654516470588 -0.957212267058824 -0.9516698575 -0.957212267058824 -0.9516698575 -0.978671485441176 -0.974811528235294 -0.938430293382353 -0.923796565588235 -0.9763992525 -0.972387365294118 -0.945170568823529 -0.926110099117647 -0.969610229705882 -0.976241315882353 -0.967939565 -0.9642499225 -0.957986177058823 -0.955291356470588 -0.973798155735294 -0.9750536875 -0.944583829705882 -0.924805421470588 -0.972598810882353 -0.973849691470588
